"archive_id","ad_creative_body","ad_creation_time","ad_delivery_start_time","ad_delivery_stop_time","page_id","currency","ad_creative_link_caption","ad_creative_link_title","ad_creative_link_description","ad_snapshot_url","funding_entity"
"5081341271938899","There has been an alarming drop in Queensland's platypus population. Urge the government to act now to protect their habitat before they're gone from the region forever!","2019-09-16","2019-09-16",NULL,"25852730092","USD","thepetitionsite.com","","Sign The Petition: Save Brisbane's Platypus Population From Disappearing Forever!","https://www.facebook.com/ads/archive/render_ad/?id=5081341271938899&access_token=EAAhZBQYQVMRMBAK6KLIZCCQBkhuH8AyAJj1XoJuhy0KRU4V9gMiVe4cs4ZB6GxdetcNz8uosmAtbBzrCsEvF1YV7RPs3FssXDZCjcSnd0U4ZCYQKdEh78i2ZAtBO2oZCvOhrZBwR8Mkt7KFvtBUX2r2xMNoiW2Y295xGiZBND6Eq3zke3fo9e3MUY","Care2"
"5069258169779561","Just like a border wall, technology plays a crucial role in protecting our southern border. I was proud to see firsthand the work a South Dakota company is doing to keep our nation’s border safe.","2020-01-08","2020-01-08","2020-01-18","2099566776755945","USD","dustyjohnson.house.gov","Just like a border wall, technology plays a crucial role in protecting our southern border. I was proud to see firsthand the work a South Dakota company is doing to keep our nation’s border safe.",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=5069258169779561&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Congressman Dusty Johnon"
"5060227730756589","Many Scientists claim that having an unborn exposed to EMF Radiation might be as dangerous as smoking during pregnancy.
Check out ""mommy safe""
Now with 50% OFF.","2019-10-06","2019-10-06","2020-01-29","146841562145257","ILS","www.smart-safe.com","Best EMR protection for pregnancy","Pregnancy protection from everyday radiation during your pregnancy","https://www.facebook.com/ads/archive/render_ad/?id=5060227730756589&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD",NULL
"5057038424322188","JUST ANNOUNCED: 25% off ALL store items

Nothing drives the Radical Left more crazy than seeing Trump supporters proudly wearing their merchandise from the Official Trump Store.

Use code ""TRUMP25'"" today.

Shop NOW!","2020-03-18","2020-03-18","2020-03-19","153080620724","USD","https://shop.donaldjtrump.com","EXCLUSIVE SALE AT THE OFFICIAL TRUMP STORE","Shop sale NOW >>>","https://www.facebook.com/ads/archive/render_ad/?id=5057038424322188&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE"
"5052802218078737","The show you didn't know you needed.

THE HUNT FOR THE TRUMP TAPES. September 18.","2018-09-05","2018-09-05","2018-09-17","100575810307679","USD","","","TRUMP TAPES: America Doesn't Want This Show","https://www.facebook.com/ads/archive/render_ad/?id=5052802218078737&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","VICELAND"
"5051366661555839","My latest book, The System: Who Rigged It, How We Fix It, is out now. If you're stuck at home and want to understand why things are the way they are right now, why in this unprecedented crisis corporations are getting a $500 billion blank check while working people are left with crumbs, this is the book for you. I hope you’ll give it a read. http://links.penguinrandomhouse.com/type/affiliate/isbn/9780525659044/siteID/8001/retailerid/2/trackingcode/PRH94EA009078","2020-03-30","2020-03-30","2020-04-08","142474049098533","USD","links.penguinrandomhouse.com","The System by Robert B. Reich",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=5051366661555839&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","Penguin Random House LLC"
"5046373928813847","Find out how to VOTE TACTICALLY in your constituency to stop the lies!","2019-11-26","2019-11-26","2019-12-01","388121018451293","GBP","www.remainunited.org","Your voice. Your vote. Your chance to STOP BORIS.",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=5046373928813847&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Centrum Campaign Ltd"
"5045283572180989","2019 has been better than I could have possibly imagined. We launched our campaign for U.S. Senate and already moved our race ranking from “leans Republican” to “toss-up.” That’s all thanks to you -- but now, I need to ask for your help one more time. 

Will you chip in before our FEC deadline on December 31st? Help us go into the election year on the strongest footing possible.","2019-12-30","2019-12-30","2020-01-01","2330577043935831","USD","secure.actblue.com","End-of-Quarter Deadline: 12/31","Contribute","https://www.facebook.com/ads/archive/render_ad/?id=5045283572180989&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","SARA GIDEON FOR MAINE"
"5032545830104589","Incline Village news: Coronavirus: 115 new cases reported in Nevada; state total now at 535. Download SmartNews to get the latest Coronavirus news in Incline Village.","2020-03-27","2020-03-27","2020-03-28","174009339411865","USD","https://apps.apple.com/us/app/smartnews-local-brea...","Local Incline Village news","‎SmartNews is the award-winning news app downloaded by 40+ million readers in 100+ countries! SmartNews analyzes millions of articles every day to deliver the top trending news stories influencing the world right now. News From All Sides! SmartNews delivers high-quality news headlines and breaking...","https://www.facebook.com/ads/archive/render_ad/?id=5032545830104589&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","SmartNews International, Inc."
"5017206025019091","Grin From Ear To Ear!","2019-08-20","2019-08-20",NULL,"145364112948965","USD","homeenergy.guide","","Ingham County Company Launches No Initial Cost Solar Program","https://www.facebook.com/ads/archive/render_ad/?id=5017206025019091&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","Home Energy Guide"
"5014102648628447","THANK YOU, PRESIDENT TRUMP.

It’s obvious they hate the President more than they love our country, but, unfortunately for them, President Trump’s approval ratings are THROUGH THE ROOF thanks to their Impeachment Charade.

As President Trump’s campaign manager, I see the President almost daily, and I can promise you that I have never met a man who works as hard, or who is as dedicated to Keeping America Great as he is.

My team is sending President Trump a card to show him how much we appreciate him, and I wanted to make sure YOU had a chance to sign it. You can even add a personalized message to the card to tell him what you’re most thankful for.

Please sign our Official Thank You President Trump Card before 11:59 PM TONIGHT to make sure the President sees your name.","2019-12-24","2019-12-24","2020-01-30","153080620724","USD","donaldjtrump.com","SHARE A THANK YOU WITH PRESIDENT TRUMP","SHARE YOUR THOUGHTS >>>","https://www.facebook.com/ads/archive/render_ad/?id=5014102648628447&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE"
"5008138509224542","TRUMP SUPPORTERS Are Getting FREE Trump 2020 Pin For Every Purchase of the Law and Order 3x5"" Flag! 🇺🇸🇺🇸

Didn't purchase yours yet? Check out the link below! ⬇
doperage.com/Trump2020-LNO-Pin-Combo

✈ Ships directly from the U.S. (3-5 Days Delivery)","2020-01-10","2020-01-10","2020-01-30","137569740231452","USD","respectthelook.com","Not Sold In Stores","Get Yours Today ➡","https://www.facebook.com/ads/archive/render_ad/?id=5008138509224542&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Respect The Look"
"5005799516440285","ATTENTION Georgia residents: the 2020 election is around the corner. Register to vote TODAY!","2020-02-20","2020-02-20","2020-02-25","123192635089","USD","https://vote.gop/","CRITICAL VOTER UPDATE","Register to vote in Georgia!","https://www.facebook.com/ads/archive/render_ad/?id=5005799516440285&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","REPUBLICAN NATIONAL COMMITTEE"
"4992237137555649","Labor Day is a time when we recognize the contributions American Workers have made to the strength, prosperity, and well-being of our Nation.

To celebrate these people, for a limited-time-only, I have activated a 25% OFF DISCOUNT on all of our merchandise in the Official Trump Store.

Just use coupon code: “JOBS” to get 25% OFF your ENTIRE order.","2019-08-30","2019-08-30","2019-09-02","153080620724","USD","https://shop.donaldjtrump.com","","TRUMP STORE LABOR DAY SALE","https://www.facebook.com/ads/archive/render_ad/?id=4992237137555649&access_token=EAAD6WuHRYzwBANP3TEZA6pr6sXkP8gzn9hJFu4XRXdU00ZBIhbZBer5gxdDqx1ZCv5mvHtv9zknxeoxepzIyrqledx5Lci5NLwIWE7XOu5UxbNMUAn0uvW1egVIpmOF9pzjdxvVMnP6kOAt0ODEwC7ZC2diOfo5FKplTly7cFYLuyoSDC0TCT","the Trump Make America Great Again Committee"
"4984978134924547","Google decided not to work for the US military on AI projects, then rejected non-AI defense contracts. Google intentionally develops some of its internal systems in such a way as to make them unusable for DoD, according to Bloomberg.

Google put its weight behind the ""Russian collusion"" conspiracy theory. Down with Google!","2018-07-02","2018-07-02",NULL,"1983156745262397","USD","defyccc.com","","Having Aided North Korean Military, Google Spurns Pentagon","https://www.facebook.com/ads/archive/render_ad/?id=4984978134924547&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Science for Humans and Freedom Institute"
"4982175885133215","At Lumina Foundation we're sharing our personal stories about race, including a mom preparing her son for college, an immigrant's experience, and a man who realized he'd been an ""accidental racist."" What's your story?","2020-02-26","2020-02-26","2020-03-07","153446658100252","USD","medium.com","Our story: Lumina staff share their racial equity narratives in commitment to justice","By Danette Howard","https://www.facebook.com/ads/archive/render_ad/?id=4982175885133215&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","Lumina Foundation"
"4976196295739085","Merry Christmas!","2019-12-29","2019-12-29","2020-01-02","109473680405586","USD",NULL,NULL,NULL,"https://www.facebook.com/ads/archive/render_ad/?id=4976196295739085&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD",NULL
"4974993575938255","Gianforte ballooned the national debt to the highest in history to pay for special tax cuts for huge corporations and millionaires.","2018-10-05","2018-10-05","2018-10-08","360303722260","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=4974993575938255&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","WILLIAMS FOR MONTANA"
"4973031549692256","Invisible plastic makes up nearly a third of plastic pollution seeping into our oceans each year. Enough is enough. Donate £3 a month and be part of the solution. 

🌏 Receive green lifestyle tips 
💧 Take part in campaign actions 
♻ See your impact in our magazine","2019-10-23","2019-10-23","2020-01-29","110861655604080","GBP","ad.doubleclick.net","Donate £3 a month","Help us secure a plastic pollution law.","https://www.facebook.com/ads/archive/render_ad/?id=4973031549692256&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Friends of the Earth"
"4972052272833166","Connect with Elect Perry Dozier for State Senate, District 16","2019-12-26","2019-12-26","2019-12-30","100529354719675","USD","www.facebook.com","Elect Perry Dozier for State Senate, District 16","Political Candidate","https://www.facebook.com/ads/archive/render_ad/?id=4972052272833166&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Logan Dozier"
"4961905987160205","George J. Wise has fought for justice throughout his entire career.","2020-02-20","2020-02-20","2020-02-26","110477137100131","USD","www.votewiseforjudge.com","George J. Wise for District Judge",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=4961905987160205&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","George J Wise for Judge"
"4951015358516957","The unemployment rate spiked in 2020. 📈
Overnight a large percentage of people become unemployed.

This has created the biggest opportunity (in recorded history) to both help people and make a fortune from the comfort of your home. 🤑

The old ways of investing in real estate are both physically and financially dangerous.

We are holding a LIVE EMERGENCY TRAINING:
ConnectedInvestors.co/EmergencyClass

On the Training, You’ll Discover How To Profit Faster Than Any Time In History By Riding The 3 Wealth Waves Created By The Current Economic Anomalies (Very little money or experience necessary).

During the call, you will receive a full REI Market Report & learn:
✅ How COVID-19 effects real estate investing
✅How real estate hedge funds & private lenders are repositioning. (We have a hedge fund manager on the call.)
✅The NEW top markets to invest in
✅The 3 real estate wealth waves created by COVID-19
✅The #1 (from home) REI model for this market
✅How to earn money FASTER than ever
✅What NOT TO DO. Overnight certain common real estate investing strategies vanished.

PLUS you will get to see secret software developed for banks to liquidate their fast-growing inventory. (The foreclosure tsunami is coming.)

Everything you thought you knew about real estate investing has changed.

This call is for anyone actively investing in real estate.

This is the most important call Connected Investors has ever hosted.

Join Here:
ConnectedInvestors.co/EmergencyClass

Talk soon,
Ross Hamilton
CEO of Connected Investors","2020-04-06","2020-04-06","2020-04-17","384070655018","USD","event.webinarjam.com","COVID-19 Market Report","How To Profit Faster Than Any Time In History By Riding The 3 Wealth Waves Created By The Current Economic Anomalies","https://www.facebook.com/ads/archive/render_ad/?id=4951015358516957&access_token=EAACXDBbQm8kBADin06orcYFM7Wrd9xBVKdse37dCcIhuX2oZBt1ymegZBXDB6UXX5BYTXZBzEva8yxZBMpz6YZAMUouEHCrERvyeMmz5QSAu9ykrlLUily7xlml6MJiU5dmG5yhJAOKQpn6mi8tQ6Lg6bZAkcUESIyrynfRsUx7ZBJNgPYeYfAgHHe6QjRn6SoVHN43dZAJZBLwZDZD","Connected Investors "
"4946838458738515","Breaking! 😥😥😥Sign The Petition ✅ 

Teddy needs you to be his voice! This poor animal was found starving, chained, his collar embedded into his infected neck, and his head was swollen to twice or three times a normal size. The B.C. SPCA called his abuse and torture ""profoundly shocking."" Teddy died two days after authorities seized him from his cruel owners.

We are petitioning Crown Council and MLA Doug Routley to ask that the maximum penalty be imposed on Anderson Joe and Melissa Tooshley for their horrific act of animal abuse. If convicted, Joe and Tooshley face a maximum penalty of up to five years in prison, a $10,000 fine and up to a lifetime ban on owning animals.

Please read Teddy's story and help us reach as many people as possible by signing and sharing this petition.","2018-06-06","2018-06-06",NULL,"25852730092","USD","thepetitionsite.com","","Sign Petition: Justice For Teddy!","https://www.facebook.com/ads/archive/render_ad/?id=4946838458738515&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Care2"
"4939687462740601","We provide a welcoming home for refugee and asylum seeking families along with the education, social connections, and the support they need to flourish in our community","2019-11-29","2019-11-29","2020-01-03","524021451083636","USD","arianahouse.org","","Refugees Welcome Here","https://www.facebook.com/ads/archive/render_ad/?id=4939687462740601&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4",""
"4939204536118259","End the year doing something great — feed your hungry and homeless neighbors in Sonoma County!","2019-12-03","2019-12-26","2020-01-01","130777800271464","USD",NULL,"You still have time","Each $1.79 feeds 1 person.","https://www.facebook.com/ads/archive/render_ad/?id=4939204536118259&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","REDWOOD GOSPEL MISSIONS INC"
"4937098233310414","Our vision holds that yerba mate culture will power our Market Driven Regeneration business model to regenerate ecosystems and create vibrant communities. 🙌🏼 #ComeToLife","2019-12-02","2019-12-02","2020-01-01","10522915788","USD","guayaki.com/store-locator","","Available in your neighborhood now!","https://www.facebook.com/ads/archive/render_ad/?id=4937098233310414&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Steven Zachary Karr"
"4935763466506663","Get Your Tickets NOW! HUGE NORTH CHARLESTON, SOUTH CAROLINA RALLY FRIDAY, FEBRUARY 28TH at 7PM.

President Trump asked us to invite YOU to his campaign rally in NORTH CHARLESTON, SOUTH CAROLINA. 

LAST CHANCE: Seats are going fast!","2020-02-26","2020-02-26","2020-02-29","153080620724","USD","www.donaldjtrump.com/","Get your free tickets here!","LAST CHANCE: REGISTER TODAY >>>","https://www.facebook.com/ads/archive/render_ad/?id=4935763466506663&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","DONALD J. TRUMP FOR PRESIDENT, INC."
"4931409496928004","I count on American Patriots like you to help us get these things done. If you’re with me, and ready to make this country a nation we can be proud of for generations, I need your support before this month’s deadline. We can’t let up now. Contribute $100, $50, $25, or even just $10 TODAY!","2020-01-27","2020-01-27","2020-01-29","153080620724","USD","www.donaldjtrump.com/donate","End of Month Deadline: Contribute NOW!","DONATE NOW >>","https://www.facebook.com/ads/archive/render_ad/?id=4931409496928004&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","DONALD J. TRUMP FOR PRESIDENT, INC."
"4929370263842337","Mathematics and Love

""Robert B. Young (Age 83)  
Captain US Navy (Ret.)  
Died peacefully July 22, 2019, with his family by his side. Captain Young was born January 21, 1936, in Brooklyn, NY. Son of Robert Leo Young formally of Bardstown, KY, and Anna Martin of Boston, MA. He is survived by his loving wife, Joan F. Young of over 60 years from Medford, MA and is the beloved father of Eileen Young Bobsin, Robert Young, Jr., Paul Young, and Karen Young. Cherished grandfather of Rachel Young, Geoffrey Bobsin, Jr., Melody Young and Paula Bobsin.

A visitation is being held Sunday, July 28 at Hines-Rinaldi Funeral Home, 11800 New Hampshire Ave., Silver Spring, MD from 2 to 6 p.m. Funeral mass will be held at St. John the Baptist Catholic Church, 12319 New Hampshire Ave., Silver Spring, MD, Monday, July 29 at 11 a.m. followed by military honors at Gate of Heaven Cemetery, Silver Spring, MD at 12:30 p.m.""","2019-07-26","2019-07-26","2019-07-26","128967667298112","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=4929370263842337&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","Math4cure"
"4916910261927467","By putting people with pre-existing conditions at risk, Trump broke his promise to protect our health care.","2020-02-25","2020-02-25","2020-02-29","6756153498","USD","mikebloomberg.com","Trump broke his promise on health care","Mike Bloomberg has built an operation to take the fight to Trump.","https://www.facebook.com/ads/archive/render_ad/?id=4916910261927467&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","Mike Bloomberg 2020 Inc"
"4915817355120016","Anchored in the local community, giving work that allows them to rebuild, create hope, and begin to walk in dignity again is crucial for the rescued trafficking victim or war ravaged widow. Almost always they have children. Helping them provide for their children allows these children to have a future in their own country, and dream of ways to rebuild a better nation, go to school, and have hope.","2019-11-29","2019-11-29","2019-12-04","1398492953629334","USD","crossculturalconnection.org","","You can make a difference","https://www.facebook.com/ads/archive/render_ad/?id=4915817355120016&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Melike Lauri Smeenge"
"4903289903031294","Learn how Donald Trump has hurt our health care:","2020-02-11","2020-02-11","2020-02-15","6756153498","USD","mikebloomberg.com","Trump broke his promise on health care","Mike Bloomberg has built an operation to take the fight to Trump.","https://www.facebook.com/ads/archive/render_ad/?id=4903289903031294&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","Mike Bloomberg 2020 Inc"
"4902049956530625","More than a decade out from the start of the 2008 recession, Michigan is still facing a challenging environment for economic growth. Nonetheless, the state’s economy is expected to pick up over time – even if it is slower than Michiganders would like.","2020-01-14","2020-01-14","2020-01-31","2123621147662486","USD","michiganadvance.com","Michigan’s economy in 2020: Could be better, could be worse ⋆ Michigan Advance","More than a decade out from the start of the 2008 recession, Michigan is still facing a challenging environment for economic growth. Nonetheless, the state’s economy is expected to pick up over time – even if it is slower than Michiganders would like. This is according to top economists from the...","https://www.facebook.com/ads/archive/render_ad/?id=4902049956530625&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Michigan Advance"
"4900242376751727","OUT NOW: The hottest history podcast of 2018 unravels the history of protest, from Ghandi to MLK to Kaepernick.

Binge the full season of The Thread today!","2018-11-07","2018-11-07","2018-11-12","1393911800825140","USD","google.com/podcasts","","The Thread With OZY","https://www.facebook.com/ads/archive/render_ad/?id=4900242376751727&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","OZY Media"
"4896353870485984","Exciting News for Transylvania County Homeowners in 2019! The new solar program for Transylvania County brings in huge savings to all homeowners who qualify. If you are lucky enough to live in an active zip code, you could save big with zero upfront costs. Click on the link below to see if your home location qualifies - checking is FREE!","2019-09-10","2019-09-10",NULL,"145364112948965","USD","homeenergy.guide","","Transylvania County Company Launches No Initial Cost Solar Program","https://www.facebook.com/ads/archive/render_ad/?id=4896353870485984&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Home Energy Guide"
"4886641494954344",NULL,"2020-01-17","2020-01-17","2020-01-22","110858640414760","USD","electjohnleavitt.yahoosites.com",NULL,NULL,"https://www.facebook.com/ads/archive/render_ad/?id=4886641494954344&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","John A Leavitt"
