"archive_id","ad_creative_body","ad_creation_time","ad_delivery_start_time","ad_delivery_stop_time","page_id","currency","ad_creative_link_caption","ad_creative_link_title","ad_creative_link_description","ad_snapshot_url","funding_entity"
"24381212575062823","Look At #20...Why Would Anyone Stay With Him After THAT?","2018-06-25","2018-06-25",NULL,"1340186812659728","USD","truthexam.com","","PRESIDENTIAL PARASITE: 25 Awful Things Trump Has Done To His Wives","https://www.facebook.com/ads/archive/render_ad/?id=24381212575062823&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Massoumi Web Holdings LLC"
"24311406488710099","🏆Live.me is a top live broadcasting video chat app across the world in more than 85 countries. Download it NOW, enjoy the fabulous shows!","2018-05-28","2018-05-28",NULL,"470635183138971","USD","play.google.com","","LiveMe - Video chat, new friends, and make money","https://www.facebook.com/ads/archive/render_ad/?id=24311406488710099&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo",""
"24237913022888592","Compromise is increasingly portrayed by activists on both sides as capitulation.","2019-01-24","2019-01-24","2019-04-30","14660729657","USD","csmonitor.com","","With no deal in sight, shutdown reveals depth of ‘trust deficit’","https://www.facebook.com/ads/archive/render_ad/?id=24237913022888592&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","The Christian Science Monitor, an international news organization"
"9360994414062448","Do something magical for local wildlife this Boxing Day – take part in The Big Winter Wander for WWF 🐼

By organising a local walk for friends and family, you can raise vital funds to protect wildlife in the UK and around the world.","2019-12-03","2019-12-03","2019-12-26","311627208673","GBP",NULL,"Join The Big Winter Wander for WWF","This Boxing Day, bring everyone closer together and to nature.","https://www.facebook.com/ads/archive/render_ad/?id=9360994414062448&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","WWF UK"
"9325799954148514","God bless President Trump. Show the world who you support with this patriotic t-shirt! Free Shipping & Made in the USA! 🇺🇸🇺🇸🇺🇸","2020-03-19","2020-03-19","2020-03-20","1487587521541634","USD","store.ilovemyfreedom.org","Jesus Is My Savior - Trump Is My President Shirt!","Made in the USA!","https://www.facebook.com/ads/archive/render_ad/?id=9325799954148514&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","I Love My Freedom"
"9297042016990727","Lifesaving medicines gave Tez a chance to live. Access to medicine isn't a right or left issue. It's a human issue.","2020-02-21","2020-02-21","2020-03-01","172758932738142","USD","fb.me","Demand a Better System.","Take Action Now","https://www.facebook.com/ads/archive/render_ad/?id=9297042016990727&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA"
"9144239269071298","WOW! Stacey Abrams STUNNED us with her Democratic response to the State of the Union. She called out Trump for orchestrating a SHAMEFUL government shutdown that left 8OO,OOO federal workers without pay. Now sources are saying Stacey may SERIOUSLY run for U.S. Senate! We need Stacey’s leadership now more than ever.

Contribute to Georgia's 2020 Senate Nominee Fund and do your part to elect Stacey Abrams >>","2019-02-21","2019-02-21","2019-03-15","830121337093232","USD","secure.actblue.com","","Stacey Abrams For Senate: Donate Now!","https://www.facebook.com/ads/archive/render_ad/?id=9144239269071298&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","the National Democratic Training Committee"
"9109573789204513","Why don't more women in VIRGINIA know about this tool? Plan F is the most popular Medicare Supplement plan, but our simple 5 question quiz could help match you to a better option. Take it here.","2019-01-02","2019-01-02","2019-05-31","527206590648824","USD","medicaresupplement.com","","Women Born Before 1955: Don't Pay for Medigap Plan F Until You Take This Quiz","https://www.facebook.com/ads/archive/render_ad/?id=9109573789204513&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","TZ Insurance Solutions"
"9080256385469587","If Congress heads home before passing a farm bill,  public access and quality habitat will face a major setback in the new year. Sign the petition and tell Congress we need a farm bill in 2018.","2018-11-27","2018-11-27",NULL,"24481937944","USD","trcp.org","","Sign the Petition Before it's Too Late","https://www.facebook.com/ads/archive/render_ad/?id=9080256385469587&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","the Theodore Roosevelt Conservation Partnership"
"9056110171217542","We have a new survey for residents of California. Please click the link below to share your thoughts.","2018-10-19","2018-10-19","2018-10-25","2005241066419273","USD","surveymonkey.com","","California, What Do You Think?","https://www.facebook.com/ads/archive/render_ad/?id=9056110171217542&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","California Citizens"
"8850968574964990","Exciting News for Macon County Homeowners in 2019! The new solar program for Macon County brings in huge savings to all homeowners who qualify. If you are lucky enough to live in an active zip code, you could save big with zero upfront costs. Click on the link below to see if your home location qualifies - checking is FREE!","2019-08-09","2019-08-09",NULL,"145364112948965","USD","fb.me","","Macon County Company Launches No Initial Cost Solar Program","https://www.facebook.com/ads/archive/render_ad/?id=8850968574964990&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","Home Energy Guide"
"8776285395756651","Everyone who enters before MIDNIGHT will have their name entered TWICE to win dinner with me in LA. My team will cover your flight, hotel room, and dinner for you and a guest. We'll even take a picture together. Please contribute before 11:59 PM TONIGHT to get your name DOUBLE-ENTERED to win dinner with me.","2020-02-11","2020-02-11","2020-02-11","153080620724","USD","www.donaldjtrump.com/donate","THE TRIP OF A LIFETIME","DONATE NOW >>>","https://www.facebook.com/ads/archive/render_ad/?id=8776285395756651&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","DONALD J. TRUMP FOR PRESIDENT, INC."
"8548583098536874","✅ ATTENTION NEVADA HOMEOWNERS:

There is a new policy just signed. The new Gov. Steve Sisolak will release $15 million solar incentives for keeping supporting NV home solar expansion. If you are lucky enough to live in an active zip code, you can get paid to go solar. Check it out and see if you qualify!","2019-02-13","2019-02-13",NULL,"2090552644338565","USD","fb.me","","Nevada Government Set To Give Solar Panels To Homeowners At No Cost Down","https://www.facebook.com/ads/archive/render_ad/?id=8548583098536874&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","County Solar Programs"
"8493703844014809","🚨 ATTENTION TRUMP SUPPORTERS! 🚨

Beat the Holiday RUSH! Secure the greatest gifts in American history! Normally $39.99, but today only Buy 1 Get 2 Free! 

Grab Yours Here: http://bit.ly/B1G2TUMBLERS","2019-10-09","2019-10-09",NULL,"429415614129088","USD","fullystitched.com","","➜ Buy 1 Get 2 Free ➜ CODE: ""TP2020""","https://www.facebook.com/ads/archive/render_ad/?id=8493703844014809&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Fully Stitched "
"8407516105976908","At Ocean Conservancy we're celebrating Manatee Awareness Month all November! Become a monthly donor of $20+ to receive a free manatee t-shirt & plush.","2018-11-08","2018-11-08",NULL,"102592959026","USD","donate.oceanconservancy.org","","Get a Free Manatee T-Shirt & Plush - Donate Today","https://www.facebook.com/ads/archive/render_ad/?id=8407516105976908&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Ocean Conservancy"
"8383573228371196","Nobody has ever done so much in the first two years of a presidency. We’ve made HUGE progress since I took office. I love this country and its people too much to let Democrats destroy it, but I need your help. I need YOU to sign your name to my list of supporters now. 

SHOW YOUR SUPPORT TODAY.","2018-10-24","2018-10-24",NULL,"153080620724","USD","donaldjtrump.com","","STAND WITH ME >>>","https://www.facebook.com/ads/archive/render_ad/?id=8383573228371196&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","the Trump Make America Great Again Committee"
"8279038538824666","Thank you for your support, Governor Mark Dayton.

""When I campaigned for governor eight years ago, I promised “A Better Minnesota.” By many measures, we have made important progress, but there is still more work to be done. In November’s general election, Minnesotans will be faced with a clear choice: Do we want to move forward or go backward?

""For everyone who wants to move ahead, Erin Murphy will provide the best possible leadership to establish and achieve new goals, to overcome unforeseeable obstacles and to bring all of us together rather than tear us apart. After all of the campaign promises, the success of a governor depends upon the person. I urge all of us to ask ourselves: Whom can we most trust to hold true their principles, values and convictions? Who has the vision for the best Minnesota we can be? And who has the most clearly proven record of leadership and achievement in state government?

""By those standards, I strongly believe that Erin Murphy will be the best governor to lead the nationally recognized “Best State in the Nation” to even greater future successes. Please join me in voting for Erin Murphy for governor in the Aug. 14 primary.""

Click below to read the complete endorsement.","2018-08-09","2018-08-09","2018-08-13","36125271715","USD","startribune.com","","Editorial counterpoint from Mark Dayton: I support Erin Murphy for governor","https://www.facebook.com/ads/archive/render_ad/?id=8279038538824666&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Murphy for Minnesota, PO Box 40036, St. Paul, MN 55104"
"8090419231009941","Do you support strategic investments to keep college affordable? Let your legislator know!","2019-02-15","2019-02-15","2019-02-18","527205817671220","USD","growth4va.com","","Support Affordable Higher Education","https://www.facebook.com/ads/archive/render_ad/?id=8090419231009941&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Growth4VA"
"7782011395184061","Massachusetts can get more of its electricity from renewable sources like wind and solar. It’s something we can all get behind. We just need our lawmakers to take action. Tell your representatives: “Yes on renewable energy. Yes on the RPS bill.”","2018-07-20","2018-07-20","2018-07-31","528936263861906","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=7782011395184061&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Environmental League of Massachusetts Action Fund"
"7333142227090447","Melrose Park news: $1.5 Billion In Coronavirus Relief Likely Coming To Chicago From Federal Stimulus. Download SmartNews to get the latest Coronavirus news in Melrose Park.","2020-04-12","2020-04-12","2020-04-13","174009339411865","USD","https://apps.apple.com/us/app/smartnews-local-brea...","Local Melrose Park news","‎SmartNews is the award-winning news app downloaded by 40+ million readers in 100+ countries! SmartNews analyzes millions of articles every day to deliver the top trending news stories influencing the world right now. News From All Sides! SmartNews delivers high-quality news headlines and breaking...","https://www.facebook.com/ads/archive/render_ad/?id=7333142227090447&access_token=EAACXDBbQm8kBADin06orcYFM7Wrd9xBVKdse37dCcIhuX2oZBt1ymegZBXDB6UXX5BYTXZBzEva8yxZBMpz6YZAMUouEHCrERvyeMmz5QSAu9ykrlLUily7xlml6MJiU5dmG5yhJAOKQpn6mi8tQ6Lg6bZAkcUESIyrynfRsUx7ZBJNgPYeYfAgHHe6QjRn6SoVHN43dZAJZBLwZDZD","SmartNews International, Inc."
"7257143357661691","Woodland Park News: Passaic judge accused of appointing friend, then concealing ties in $600,000 estate case. Install SmartNews to read more!","2020-01-08","2020-01-08","2020-01-30","174009339411865","USD","http://play.google.com/store/apps/details?id=jp.go...","Local Woodland Park News","SmartNews is the award-winning news app downloaded by 40+ million readers in 100+ countries! SmartNews analyzes millions of articles every day to deliver the top trending news stories influencing the world right now. SmartNews delivers high-quality news headlines and breaking news from top news publ...","https://www.facebook.com/ads/archive/render_ad/?id=7257143357661691&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","SmartNews International, Inc."
"7252725525132118","As Trump would say ""Impeach This!"" Available for a limited time only. Click Shop Now to order.","2019-12-14","2019-12-14","2020-01-30","100391988083233","USD","triggeredfreedom.com","Trump - Impeach This!","Click Shop Now","https://www.facebook.com/ads/archive/render_ad/?id=7252725525132118&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Triggered Freedom Apparel"
"7231198023951535","As President Trump Gets The Job Done for YOU, The Democrats have done NOTHING besides waste MILLIONS of YOUR taxpayer dollars 💵 on another partisan witch hunt 🤦‍♀️

The Democrats know they can’t compete with President Trump, so they try to Impeach!

🛑 STOP IMPEACHMENT NOW 🛑","2019-11-16","2019-11-16",NULL,"242077219243971","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=7231198023951535&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","The Presidential Coalition"
"7137505499625478","Esta temporada Navideña, al donar $240 para una cirugía estarás cambiando el doble de vidas. Desde ahora hasta Giving Tuesday, tu donación se duplicará para brindar intervenciones quirúrgicas seguras, sonrisas nuevas y futuros nuevos para el doble de niños con hendiduras faciales.","2019-12-01","2019-12-01",NULL,"121626482110","USD","espanol.operationsmile.org","","Da una cirugía que cambia la vida.","https://www.facebook.com/ads/archive/render_ad/?id=7137505499625478&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","OPERATION SMILE, INC."
"7110281162328215","Candidate for State Representative- 88th District","2020-01-07","2020-01-07","2020-01-12","114887819963961","USD","www.facebook.com","Monteia Mundy for State Representative","Candidate for State Representative- 88th District ","https://www.facebook.com/ads/archive/render_ad/?id=7110281162328215&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Monteia Dennine Mundy"
"7078316515906354","GUN CONTROLS ARE COMING! First Democrats took back Congress! Next they're going to BAN the TIMESAVER LAW That Lets You Qualify ONLINE to Carry Concealed! 

Jump on the 2018 LOOPHOLE that has enabled 3 MILLION+ U.S. 🇺🇸 citizens and residents eligibility to Carry Concealed legally! Do it NOW before TIME RUNS OUT ON YOUR RIGHT TO CARRY → www.qualifyusa.com/qualify-now/

TOMORROW IS TOO LATE -- ACT NOW BEFORE THE LAW GETS REVOKED!

Get the Required Training for FREE today!

Answer 6 Simple Questions on your mobile phone or computer to Get Started for FREE --> www.qualifyusa.com/qualify-now/","2019-02-13","2019-02-13",NULL,"303146603644423","USD","qualifyusa.com","","Carry Legally in Your State","https://www.facebook.com/ads/archive/render_ad/?id=7078316515906354&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Qualify USA"
"7055306037864379","Our fight against climate change can’t afford another four years of Trump. That's why Mike Bloomberg is running for president — to confront climate change head-on and pass on a better planet for future generations.","2020-02-04","2020-02-04","2020-02-13","6756153498","USD","www.mikebloomberg.com","Stop. Climate. Change.","Mike Will Get It Done","https://www.facebook.com/ads/archive/render_ad/?id=7055306037864379&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Mike Bloomberg 2020 Inc"
"7028217760649734","Every Texan who is willing to work hard should have the economic opportunity and a fair shot at earning a living wage in a safe environment. That starts with a $15 minimum wage for Texas workers. Join us, and let's make it happen.","2020-01-01","2020-01-01","2020-01-30","509158416085987","USD","Sharon4TX.com/Issues","Let's finish what we started.","Join the team at Sharon4TX.com","https://www.facebook.com/ads/archive/render_ad/?id=7028217760649734&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Sharon Hirsch Campaign"
"7025006007904072","Seinfeld/Costanza: ""A campaign about nothing""

Go Here: https://www.thedudetees.com/nothing

(There are whisperings of a Jackie Chiles AG)","2018-10-20","2018-10-20",NULL,"1234251319933440","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=7025006007904072&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","The Dude's Designs"
"7021328188271854","Knowing he wanted to serve others, Kyle entered the nonprofit industry to help families suffering from homelessness. While working with vulnerable populations Kyle discovered his passion for medicine and helping people in their most difficult times.  This led him to pursue his nursing degree. Kyle works in the emergency department collaborating to save patient lives.​","2018-10-09","2018-10-09","2018-11-06","272195920070392","USD","QualityHealthcareForCO.com/Mullica","","Vote for Kyle Mullica for State Representative.","https://www.facebook.com/ads/archive/render_ad/?id=7021328188271854&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Assuring Quality Healthcare Access for Colorado. Registered agent Shelyce Foster. Not authorized by any candidate."
"7018471325224207","Due to a force called the “equally worthy claim,” entitlement programs inevitably grow over time. Today, they make up more than three times what our government spends on defense. Watch “The High Cost of Good Intentions” to learn more about how entitlements got so out of control, and what it will take to rein them back in. https://bit.ly/2zrhw9v","2018-09-25","2018-09-25","2018-10-25","971668776283950","USD","","","The High Cost of Good Intentions","https://www.facebook.com/ads/archive/render_ad/?id=7018471325224207&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo",""
"7015112775560062","The “pro-life” movement is trying to co-opt the term “feminist” for their own purposes - but we know better. “Pro-life” feminism is fake. Share if you agree!","2018-09-18","2018-09-18","2018-10-18","206677396413254","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=7015112775560062&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Abortion On Our Own Terms"
"6967195103303489","Let's end the chaos and uncertainty and make Parliament work for you again.","2019-12-01","2019-12-01","2020-01-29","8807334278","GBP","VOTE.CONSERVATIVES.COM","End the chaos. Vote Conservative.","Get Parliament working for you again","https://www.facebook.com/ads/archive/render_ad/?id=6967195103303489&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","The Conservative Party"
"6928972693792397","Show that you're with us by chipping in and becoming a debate donor! As a thank you, we'll send you our newest, limited edition sticker highlighting our campaign values.","2019-11-20","2019-11-20",NULL,"1039701332716228","USD","secure.actblue.com","","Be a Debate Donor","https://www.facebook.com/ads/archive/render_ad/?id=6928972693792397&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","PETE FOR AMERICA, INC."
"6912535905551254","Get hot selfies and follow the intriguing storyline of Passion Puzzle!","2019-08-30","2019-08-30",NULL,"264197954473552","USD","itunes.apple.com","","🔥!PLAY FOR FREE!🔥","https://www.facebook.com/ads/archive/render_ad/?id=6912535905551254&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4",""
"6910041429018857","""Ocasio-Cortez said the sort of neighborliness she had seen in Iowa was also at the heart of Sanders’ agenda, and that he stands for a politics of loving thy neighbor.

'To me, that’s what policies like Medicare-for-all are all about,' she said. 'To me, ending police brutality in America is loving thy neighbor. To me, ending a brutal policy of caging children and their parents is about loving thy neighbor. To me, a living wage is loving thy neighbor.'""","2019-11-15","2019-11-15","2019-11-21","124955570892789","USD","littlevillagemag.com","","In Coralville, Sanders and Ocasio-Cortez advocate for ‘loving thy neighbor,’ disrupting the establishment","https://www.facebook.com/ads/archive/render_ad/?id=6910041429018857&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","BERNIE 2020"
"6872804843038923","I’ve got a message for Mitch McConnell and I need you to add your name so he hears all of us loud and clear: do not sabotage the impeachment process.","2019-10-13","2019-10-13","2019-10-23","124955570892789","USD","act.berniesanders.com","","Sign our impeachment petition to McConnell","https://www.facebook.com/ads/archive/render_ad/?id=6872804843038923&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Bernie 2020."
"6828975240458810","Tomorrow is the last day for bringing in contributions before the final pre-election finance reporting. Can you help push my numbers and help with securing more ads at the last minute? $10/ad for the radio! voteforvicky.com or paypal.me/friendsofvickyrose","2019-10-25","2019-10-25","2019-10-27","1249645485192592","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=6828975240458810&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Friends of Vicky Rose"
"6814948471976665","Poole & Shaffery, LLP can provide your employees with an effective, engaging in-person sexual harassment training using real-life scenarios with real-life solutions. Our trainings comply with state law and are renowned by our clients. Contact us to learn more.","2019-04-16","2019-04-16",NULL,"599483006730144","USD","pooleshaffery.com","","Protection For Employers","https://www.facebook.com/ads/archive/render_ad/?id=6814948471976665&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Poole & Shaffery, LLP"
"6800934773282554","The way we think about politics is changing. Shouldn’t political reporting move with it? 

As independent journalists, we explore the 2020 candidates and their policy proposals without fear or partisan favor. Instead of the horse race, The Intercept brings you original perspectives and investigative journalism that you trust. Subscribe today.","2019-08-09","2019-08-09","2019-09-03","619459291436461","USD","fb.me","","A new way to talk about politics. Sign up for the Newsletter.","https://www.facebook.com/ads/archive/render_ad/?id=6800934773282554&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","The Intercept"
"6769604576511055","I'm running for President in 2020. Will you join our fight to take back the White House?","2019-02-04","2019-02-04","2019-02-11","24413227922","USD","kamalaharris.org","","Add Your Name","https://www.facebook.com/ads/archive/render_ad/?id=6769604576511055&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Kamala Harris For The People"
"6759209530807366","Support The Dude’s Dude: Governor Steve Bullock. 

As the only Governor left in the race and the only candidate that won a Trump state, we need to have Gov. Steve Bullock’s voice on the debate stage. 

Don’t just abide, donate →","2019-09-20","2019-09-20",NULL,"287826573681","USD","secure.actblue.com","","Chip In -- Even If It’s Just A Buck!","https://www.facebook.com/ads/archive/render_ad/?id=6759209530807366&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Bullock for President"
"6689862494485264","LIMITED EDITION
Order Here --> https://teespring.com/ASHANDHELDWIRELESSM2895","2018-10-01","2018-10-01",NULL,"737221963276713","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=6689862494485264&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Support The 2nd Amendment"
"6680366055434908","Election Day is less than 70 days away. Don't miss this chance to get your name on our official DNC FEC report as one of our most committed donors for 2018. Chip in today to support Democrats up and down the ballot!","2018-09-12","2018-09-12","2018-09-30","12301006942","USD",NULL,NULL,NULL,"https://www.facebook.com/ads/archive/render_ad/?id=6680366055434908&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","the Democratic National Committee"
